epoch,step,trainLoss
49,49,0.6855679750442505
99,99,0.07937700301408768
149,149,0.040265485644340515
199,199,0.04852910712361336
249,249,0.046377032995224
299,299,0.01672584004700184
349,349,0.021785469725728035
399,399,0.01734107732772827
449,449,0.024340257048606873
499,499,0.039396703243255615
549,549,0.024543995037674904
599,599,0.011649008840322495
649,649,0.030127624049782753
699,699,0.0801190733909607
749,749,0.008491599932312965
799,799,0.016143908724188805
849,849,0.015809588134288788
899,899,0.016704801470041275
